frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
315,-44.9958,449.5560,2252.3181,-46.9388,16.8133,2477.9873,-38.7336,-194.0135,2477.2385,104.6156,276.4740,2409.5461,219.9337,399.0228,2190.4451,167.7918,651.2040,2147.7441,-206.1755,271.8059,2403.7612,-300.3097,418.4711,2186.7190,-245.8035,650.4968,2074.6982,81.7367,-296.0864,2521.5745,152.5766,-712.7155,2418.8967,260.8758,-1041.0100,2430.1296,-156.7820,-303.0996,2489.6802,-191.5780,-725.9318,2397.2893,-226.9567,-1058.4009,2437.6414,3.76,0.60,15.25,-19.26
316,-45.2050,444.2820,2251.5876,-47.6116,12.2322,2478.6414,-37.8840,-198.5217,2483.0278,105.0349,271.2807,2410.3301,221.3842,393.4781,2191.5911,169.0616,644.8895,2144.7476,-205.0724,267.3713,2401.2180,-300.2700,412.1116,2183.3354,-245.2665,645.0915,2073.5435,80.9497,-302.3327,2527.8757,154.3900,-712.8297,2404.3057,261.2395,-1040.7301,2430.6145,-155.9013,-308.0981,2491.0020,-194.1742,-727.2791,2384.4500,-227.4667,-1058.0731,2437.8594,3.48,0.23,12.71,-19.80
317,-45.7828,437.9333,2250.3162,-48.6075,6.5533,2478.7043,-36.9332,-203.9866,2488.2747,104.8576,265.0929,2410.3291,223.0190,387.7369,2192.8457,170.2326,638.0168,2140.7427,-204.1488,261.7659,2397.6951,-300.3113,404.3745,2178.8074,-244.8140,638.7523,2072.2869,79.7637,-309.7964,2534.2578,156.2649,-713.0863,2390.2517,261.4069,-1040.1195,2430.6560,-154.6841,-314.1088,2492.7312,-197.0986,-728.8458,2371.3154,-227.7228,-1057.3542,2438.5117,3.13,-0.23,10.55,-20.34
318,-46.6810,430.5471,2248.2542,-49.8649,-0.0590,2478.1357,-35.9936,-210.2437,2492.6350,104.1965,258.0348,2409.4692,224.8841,381.9023,2194.1265,171.4049,630.6023,2135.5601,-203.4526,255.1251,2393.3076,-300.3730,395.4594,2173.2551,-244.4315,631.5646,2070.8652,78.3596,-317.9567,2540.2896,158.1230,-713.5141,2377.5583,261.4263,-1039.3708,2430.4480,-153.2832,-320.9872,2494.7659,-200.2212,-730.6679,2358.6257,-227.6755,-1056.3646,2439.4868,2.75,-0.76,8.89,-20.88
319,-47.8430,422.1441,2245.1719,-51.2994,-7.3132,2477.2202,-35.1648,-217.0861,2495.7368,103.2111,250.2672,2407.7126,226.9757,376.0377,2195.3074,172.6984,622.6303,2129.0552,-203.0214,247.6031,2388.2314,-300.4312,385.6544,2166.9158,-244.1209,623.6456,2069.2087,76.9415,-326.2522,2545.5835,159.9141,-714.1968,2366.7217,261.3593,-1038.7416,2430.2810,-151.8669,-328.5171,2497.0598,-203.4057,-732.7741,2346.9678,-227.3199,-1055.3241,2440.6084,2.36,-1.33,8.01,-21.40
320,-49.2012,412.8048,2241.0034,-52.7877,-14.8999,2476.3137,-34.5337,-224.3075,2497.3528,102.0809,241.9679,2405.0762,229.2404,370.1418,2196.2212,174.2247,614.0504,2121.1970,-202.8546,239.3541,2382.6555,-300.4987,375.2816,2160.1038,-243.8875,615.1339,2067.2349,75.6957,-334.2084,2549.8499,161.6183,-715.2555,2357.9053,261.2556,-1038.4705,2430.4688,-150.5791,-336.4564,2499.6504,-206.5275,-735.1574,2336.7253,-226.6918,-1054.5049,2441.6235,1.99,-1.93,8.12,-21.92
321,-50.6909,402.7569,2236.0342,-54.1733,-22.5739,2475.6587,-34.1683,-231.7785,2497.3694,100.9863,233.3073,2401.6606,231.5800,364.1248,2196.6733,176.0737,604.8027,2112.1328,-202.9066,230.4871,2376.7632,-300.6213,364.6501,2153.1553,-243.7333,606.1594,2064.8547,74.7545,-341.5142,2552.9136,163.2528,-716.7940,2350.9951,261.1349,-1038.7101,2431.2642,-149.5158,-344.5807,2502.6465,-209.4846,-737.7664,2328.0857,-225.8592,-1054.1760,2442.2156,1.64,-2.52,9.36,-22.38
322,-52.2619,392.3636,2230.8586,-55.2751,-30.2321,2475.3447,-34.1290,-239.4620,2495.8281,100.0769,224.4182,2397.6511,233.8670,357.8010,2196.4688,178.3057,594.8375,2102.1575,-203.0873,221.0606,2370.7166,-300.8521,353.9970,2146.3994,-243.6417,596.8195,2061.9856,74.1769,-348.0461,2554.7454,164.8392,-718.8669,2345.6970,260.9923,-1039.5077,2432.7983,-148.7023,-352.7079,2506.2017,-212.2024,-740.4974,2321.0872,-224.9056,-1054.5511,2442.0503,1.33,-3.08,11.76,-22.75
323,-53.8706,381.9096,2225.9944,-55.9085,-37.9018,2475.2480,-34.4978,-247.3156,2493.2483,99.4585,215.3717,2393.2815,235.9742,350.9113,2195.4316,180.9356,584.1199,2091.6628,-203.2851,211.0785,2364.6733,-301.2313,343.4464,2140.1191,-243.5875,587.1428,2058.5652,73.9638,-353.8613,2555.4517,166.3944,-721.4617,2341.6211,260.8011,-1040.8149,2435.0574,-148.0789,-360.7014,2510.4587,-214.6337,-743.2125,2315.6624,-223.9197,-1055.7445,2440.8491,1.06,-3.62,14.94,-23.01
324,-55.4512,371.4561,2221.7437,-56.0245,-45.6087,2475.5669,-35.2768,-255.3223,2490.1270,99.1760,206.1393,2388.7913,237.7887,343.1442,2193.4390,183.9374,572.6324,2081.0281,-203.3963,200.5112,2358.7964,-301.7594,332.9849,2134.5325,-243.5351,577.0682,2054.5745,74.0529,-359.1420,2555.2703,167.9163,-724.5093,2338.3499,260.5255,-1042.5211,2437.9014,-147.5191,-368.4720,2515.5054,-216.7566,-745.7731,2311.6692,-222.9753,-1057.7411,2438.4648,0.82,-4.13,18.67,-23.18
325,-56.9286,360.9068,2218.2537,-55.6615,-53.4117,2476.5398,-36.4106,-263.4880,2486.9888,99.2180,196.6035,2384.3899,239.2216,334.1966,2190.4431,187.2552,560.3406,2070.5544,-203.3407,189.3030,2353.2644,-302.3899,322.4692,2129.7686,-243.4487,566.4472,2050.0398,74.3660,-364.1573,2554.5234,169.3883,-727.9089,2335.4878,260.1296,-1044.4879,2441.1133,-146.8892,-375.9892,2521.3208,-218.5784,-748.0839,2308.9031,-222.1295,-1060.3990,2434.9470,0.61,-4.60,22.69,-23.29
326,-58.2406,350.0677,2215.5369,-54.9133,-61.4064,2478.3311,-37.7870,-271.8334,2484.3394,99.5482,186.5978,2380.2410,240.2153,323.8185,2186.4946,190.8110,547.1819,2060.4348,-203.0894,177.4104,2348.2563,-303.0294,311.6561,2125.8662,-243.2941,555.0753,2045.0580,74.8313,-369.2166,2553.5906,170.7837,-731.5575,2332.6936,259.5864,-1046.5802,2444.4526,-146.1106,-383.2914,2527.7681,-220.1294,-750.1277,2307.1052,-221.4121,-1063.4814,2430.5808,0.41,-5.06,26.71,-23.38
327,-59.3381,338.7252,2213.4836,-53.9053,-69.7051,2480.9868,-39.2317,-280.4108,2482.5806,100.1148,175.9450,2376.4670,240.7468,311.8617,2181.7493,194.5152,533.0558,2050.7510,-202.6597,164.8164,2343.9507,-303.5605,300.2603,2122.7744,-243.0419,542.7509,2039.8047,75.4159,-374.6299,2552.8638,172.0875,-735.3622,2329.6958,258.8863,-1048.6804,2447.6919,-145.1964,-390.4788,2534.6130,-221.4704,-751.9776,2305.9783,-220.8310,-1066.7137,2425.8772,0.22,-5.50,30.48,-23.49
328,-60.1951,326.6828,2211.9158,-52.7565,-78.4250,2484.4165,-40.5328,-289.3066,2481.9351,100.8783,164.5073,2373.1460,240.8325,298.3036,2176.4463,198.2705,517.8447,2041.4910,-202.1170,151.5491,2340.4941,-303.8701,288.0173,2120.3701,-242.6684,529.3343,2034.5289,76.1102,-380.6677,2552.6938,173.2825,-739.2422,2326.3040,258.0336,-1050.6901,2450.6350,-144.2495,-397.6972,2541.5623,-222.6782,-753.7759,2305.2134,-220.3738,-1069.8473,2421.5151,0.03,-5.92,33.81,-23.67
329,-60.8044,313.8082,2210.6267,-51.5591,-87.6808,2488.4167,-41.4844,-298.6301,2482.4077,101.8018,152.2048,2370.3093,240.5272,283.2582,2170.8672,201.9793,501.4601,2032.5880,-201.5436,137.6737,2337.9607,-303.8770,274.7424,2118.4861,-242.1542,514.8013,2029.5233,76.9254,-387.5313,2553.3508,174.3785,-743.1151,2322.4114,257.0544,-1052.5236,2453.1362,-143.4171,-405.0994,2548.3088,-223.8349,-755.7037,2304.5186,-220.0181,-1072.6920,2418.2349,-0.16,-6.33,36.64,-23.93
330,-61.1767,300.0672,2209.4451,-50.3682,-97.5638,2492.7080,-41.9353,-308.4985,2483.8003,102.8516,139.0380,2367.9255,239.9299,266.9678,2165.2932,205.5399,483.9063,2023.9629,-201.0125,123.2837,2336.3279,-303.5594,260.3806,2116.9526,-241.4830,499.2665,2025.0878,77.8696,-395.3183,2554.9551,175.3860,-746.9024,2317.9873,255.9836,-1054.1134,2455.0925,-142.8403,-412.8088,2554.5649,-225.0089,-757.9365,2303.6423,-219.7391,-1075.1208,2416.7083,-0.36,-6.72,39.01,-24.27
331,-61.3336,285.5320,2208.2483,-49.2089,-108.1231,2496.9829,-41.8221,-318.9915,2485.7810,103.9829,125.0972,2365.9146,239.1776,249.7953,2159.9727,208.8628,465.3307,2015.5859,-200.5691,108.5088,2335.4705,-302.9553,245.0370,2115.6355,-240.6422,482.9866,2021.4890,78.9491,-404.0074,2557.4529,176.3280,-750.5223,2313.0615,254.8637,-1055.4104,2456.4387,-142.6214,-420.8846,2560.0918,-226.2325,-760.6032,2302.3855,-219.5253,-1077.0383,2417.3855,-0.56,-7.09,41.03,-24.66
332,-61.2995,270.4196,2206.9946,-48.0864,-119.3399,2500.9429,-41.1816,-330.1242,2487.9546,105.1477,110.5881,2364.1768,238.4352,232.1936,2155.1157,211.8698,446.0541,2007.5029,-200.2309,93.5344,2335.2107,-302.1605,228.9892,2114.4609,-239.6229,466.3371,2018.9204,80.1665,-413.4385,2560.6204,177.2261,-753.8954,2307.7043,253.7541,-1056.4053,2457.1133,-142.7991,-429.3061,2564.7202,-227.4945,-763.7545,2300.6072,-219.3886,-1078.3492,2420.3806,-0.78,-7.43,42.84,-25.07
333,-61.1031,255.0886,2205.6909,-46.9914,-131.1120,2504.2976,-40.1403,-341.8277,2489.9519,106.2972,95.8354,2362.6394,237.8710,214.6832,2150.8728,214.5086,426.5464,1999.8427,-200.0056,78.6322,2335.3667,-301.2981,212.6754,2113.4224,-238.4297,449.7703,2017.4584,81.5333,-423.3294,2564.1257,178.0942,-756.9446,2302.0334,252.7076,-1057.1301,2457.0288,-143.3728,-437.9640,2568.3679,-228.7443,-767.3464,2298.2349,-219.3812,-1078.9537,2425.4275,-0.99,-7.71,44.56,-25.46
334,-60.7665,240.0559,2204.4199,-45.9062,-143.2735,2506.6899,-38.8694,-353.9294,2491.5615,107.4120,81.3003,2361.2742,237.6218,197.8020,2147.3435,216.7573,407.3880,1992.7729,-199.9117,64.1776,2335.8076,-300.4914,196.6525,2112.5735,-237.0829,433.7704,2017.0282,83.0574,-433.2771,2567.6157,178.9399,-759.6021,2296.2197,251.7917,-1057.6802,2456.0686,-144.2984,-446.6754,2571.0566,-229.8976,-771.2370,2295.2771,-219.5898,-1078.7715,2431.9316,-1.21,-7.93,46.22,-25.80
335,-60.3090,225.8736,2203.2527,-44.8084,-155.5202,2507.9282,-37.5559,-366.1365,2492.5798,108.4806,67.5175,2360.1165,237.7599,182.0769,2144.5671,218.6336,389.1917,1986.4557,-199.9700,50.6164,2336.4946,-299.8343,181.5385,2112.0168,-235.6289,418.8039,2017.4047,84.7090,-442.7884,2570.7766,179.7535,-761.8021,2290.5012,251.0684,-1058.2119,2454.1294,-145.4896,-455.1688,2572.8652,-230.8574,-775.2043,2291.8269,-220.0557,-1077.7836,2439.1128,-1.41,-8.05,47.90,-26.05
336,-59.7453,213.0618,2202.2346,-43.6817,-167.4139,2508.0178,-36.3586,-378.0138,2492.8425,109.5111,55.0570,2359.2468,238.2722,167.9879,2142.5400,220.1849,372.5290,1980.9866,-200.1959,38.4210,2337.4631,-299.3735,167.9391,2111.8774,-234.1369,405.2940,2018.2406,86.4090,-451.3280,2573.3623,180.5177,-763.5109,2285.1658,250.5849,-1058.8928,2451.1843,-146.8054,-463.1022,2573.8960,-231.5631,-778.9869,2288.0508,-220.7174,-1076.0668,2446.1902,-1.60,-8.09,49.69,-26.18
337,-59.0806,202.0880,2201.3840,-42.5162,-178.4185,2507.0923,-35.3764,-389.0226,2492.2805,110.5156,44.4607,2358.7800,239.0621,155.9543,2141.2212,221.4860,357.8746,1976.3566,-200.5863,28.0406,2338.7637,-299.1215,156.3916,2112.2534,-232.6924,393.6035,2019.1324,88.0392,-458.3816,2575.2188,181.2076,-764.7293,2280.5200,250.3768,-1059.8716,2447.3306,-148.1004,-470.1095,2574.2390,-232.0064,-782.3467,2284.1775,-221.4753,-1073.8057,2452.5469,-1.75,-8.05,51.65,-26.20
338,-58.3248,193.3491,2200.6980,-41.3190,-187.9520,2505.3813,-34.6479,-398.5712,2490.9460,111.5218,36.2049,2358.8257,239.9641,146.3172,2140.5337,222.6155,345.5743,1972.4503,-201.1088,19.8469,2340.3943,-299.0643,147.3266,2113.1677,-231.3854,384.0302,2019.6923,89.4916,-463.5367,2576.2776,181.8022,-765.5056,2276.8286,250.4528,-1061.2131,2442.8264,-149.2486,-475.8275,2573.9626,-232.2176,-785.1200,2280.4851,-222.2402,-1071.2762,2457.8301,-1.86,-7.97,53.73,-26.12
339,-57.4881,187.1468,2200.1572,-40.1049,-195.4474,2503.1833,-34.1627,-406.0804,2488.9949,112.5535,30.6444,2359.4653,240.7768,139.3293,2140.3567,223.6482,335.8473,1969.0737,-201.6967,14.0961,2342.2480,-299.1853,141.0435,2114.5464,-230.2948,376.8037,2019.6157,90.6957,-466.5282,2576.5386,182.2868,-765.9160,2274.3137,250.8050,-1062.8826,2438.0581,-150.1716,-479.9409,2573.1228,-232.2499,-787.2407,2277.2856,-222.9351,-1068.7930,2461.9668,-1.91,-7.85,55.82,-25.96
340,-56.5826,183.6711,2199.7344,-38.8947,-200.4258,2500.8213,-33.8812,-411.0630,2486.6594,113.6302,27.9875,2360.7080,241.2899,135.1432,2140.5361,224.6418,328.8003,1966.0059,-202.2536,10.9055,2344.0950,-299.4774,137.6984,2116.2126,-229.4801,372.0865,2018.7383,91.6383,-467.2602,2576.0530,182.6613,-766.0419,2273.0967,251.4049,-1064.7274,2433.5278,-150.8397,-482.2184,2571.7991,-232.1606,-788.7225,2274.9041,-223.5042,-1066.6324,2465.1233,-1.91,-7.71,57.73,-25.75
341,-55.6321,182.9886,2199.3948,-37.7065,-202.5671,2498.5911,-33.7788,-413.1971,2484.2078,114.7513,28.2659,2362.4648,241.3309,133.7984,2140.9177,225.6277,324.4568,1963.0493,-202.6599,10.2435,2345.6067,-299.9503,137.3009,2117.9072,-228.9753,369.9685,2017.0720,92.3547,-465.7859,2574.9207,182.8958,-765.9548,2273.1926,252.2066,-1066.5161,2429.7961,-151.2577,-482.5383,2570.1228,-231.9947,-789.6035,2273.6399,-223.8908,-1064.9600,2467.6150,-1.82,-7.56,59.29,-25.53
342,-54.6968,184.9998,2199.1060,-36.5518,-201.7579,2496.7087,-33.8428,-412.3691,2481.8975,115.9004,31.3492,2364.5259,240.8631,135.1639,2141.2639,226.6172,322.7996,1960.0820,-202.7999,11.9507,2346.4058,-300.6353,139.7117,2119.3379,-228.7856,370.4739,2014.7850,92.8963,-462.2592,2573.2881,182.9389,-765.6617,2274.7046,253.1591,-1067.9840,2427.4141,-151.4446,-480.9010,2568.2944,-231.7748,-789.8883,2273.7146,-224.0531,-1063.7896,2469.7898,-1.65,-7.42,60.36,-25.33
343,-53.8372,189.5469,2198.8533,-35.4599,-198.0943,2495.2632,-34.0927,-408.6841,2479.9368,117.0369,36.9695,2366.6223,239.9248,139.0915,2141.3928,227.5948,323.7997,1957.0974,-202.5818,15.7717,2346.1580,-301.5611,144.6738,2120.2383,-228.8899,373.5507,2012.1385,93.3202,-456.9436,2571.2742,182.8307,-765.1272,2277.4993,254.1984,-1068.8651,2426.8000,-151.4138,-477.4045,2566.5605,-231.5034,-789.5129,2275.2310,-223.9599,-1062.9882,2471.9282,-1.42,-7.27,60.84,-25.17
344,-53.0858,196.3746,2198.6138,-34.4855,-191.8632,2494.2095,-34.5607,-402.4410,2478.4817,118.0869,44.7635,2368.5151,238.5895,145.3170,2141.2517,228.5313,327.4218,1954.2351,-201.9692,21.4076,2344.6521,-302.7367,151.8530,2120.4260,-229.2552,379.0655,2009.3882,93.6645,-450.1612,2568.9736,182.6273,-764.2800,2281.4033,255.2655,-1068.9491,2428.1770,-151.1565,-472.2939,2565.1775,-231.1730,-788.3666,2278.1384,-223.5964,-1062.3201,2474.1797,-1.14,-7.15,60.71,-25.05
345,-52.4740,205.1820,2198.3699,-33.7030,-183.4773,2493.3904,-35.2800,-394.0654,2477.6365,118.9706,54.3280,2370.0186,236.9920,153.5127,2140.8206,229.3898,333.6285,1951.7533,-200.9886,28.5592,2341.8613,-304.1279,160.8887,2119.8469,-229.8421,386.7963,2006.7032,93.9412,-442.2456,2566.4688,182.3700,-763.0567,2286.2236,256.3099,-1068.1257,2431.5339,-150.6556,-465.8878,2564.3682,-230.7715,-786.3235,2282.2449,-222.9767,-1061.5122,2476.5515,-0.84,-7.06,59.92,-24.99
346,-52.0214,215.6539,2198.1052,-33.1822,-173.4028,2492.5908,-36.2549,-384.0380,2477.4553,119.6183,65.2673,2371.0210,235.2999,163.3003,2140.1086,230.1233,342.3904,1949.9663,-199.7319,36.9660,2337.9480,-305.6632,171.4440,2118.5754,-230.6220,396.4463,2004.1488,94.1399,-433.5159,2563.8403,182.1083,-761.4099,2291.7712,257.2975,-1066.4008,2436.6416,-149.9042,-458.4837,2564.2734,-230.2878,-783.2822,2287.2661,-222.1378,-1060.3286,2478.9136,-0.54,-7.01,58.53,-24.98
347,-51.7448,227.4773,2197.8098,-32.9701,-162.0972,2491.6108,-37.4527,-372.8167,2477.9436,119.9802,77.2141,2371.4761,233.6593,174.2862,2139.1467,230.6871,353.6534,1949.1987,-198.3389,46.4182,2333.2280,-307.2433,183.2270,2116.7954,-231.5801,407.6660,2001.6989,94.2341,-424.2605,2561.1687,181.8660,-759.3322,2297.8831,258.2090,-1063.8931,2443.0862,-148.9134,-450.3395,2564.9231,-229.7168,-779.2079,2292.8811,-221.1428,-1058.6361,2481.0376,-0.27,-6.98,56.56,-25.02
348,-51.6483,240.3368,2197.4941,-33.0729,-149.9625,2490.3340,-38.7981,-360.7850,2479.0601,120.0261,89.8407,2371.3770,232.1869,186.0998,2137.9614,231.0379,367.3087,1949.7335,-196.9721,56.7542,2328.1167,-308.7673,195.9974,2114.7617,-232.7093,420.0971,1999.2920,94.1878,-414.7306,2558.5330,181.6626,-756.8423,2304.4229,259.0398,-1060.8156,2450.3276,-147.7125,-441.6605,2566.2151,-229.0612,-774.1641,2298.7874,-220.0717,-1056.4432,2482.6367,-0.03,-6.99,54.08,-25.10
349,-51.7220,253.9112,2197.1812,-33.4521,-137.3098,2488.7903,-40.1828,-348.2288,2480.6985,119.7475,102.8590,2370.7275,230.9505,198.4292,2136.5630,231.1413,383.1513,1951.7756,-195.7931,67.8446,2323.0801,-310.1480,209.5568,2112.7651,-234.0107,433.4033,1996.8840,93.9640,-405.1396,2556.0002,181.4961,-753.9907,2311.2722,259.7967,-1057.4467,2457.7622,-146.3494,-432.5956,2567.9246,-228.3239,-768.3278,2304.7449,-219.0096,-1053.9016,2483.4272,0.17,-7.00,51.20,-25.21
350,-51.9567,267.8876,2196.9160,-34.0208,-124.3521,2487.1743,-41.4753,-335.3514,2482.6865,119.1589,116.0261,2369.5291,229.9724,211.0474,2134.9541,230.9735,400.8548,1955.4142,-194.9459,79.5838,2318.5918,-311.3257,223.7368,2111.0940,-235.4783,447.3008,1994.5032,93.5412,-395.6704,2553.6392,181.3644,-750.8449,2318.3237,260.4926,-1054.0938,2464.7854,-144.8980,-423.2591,2569.7383,-227.4990,-761.9821,2310.5991,-218.0427,-1051.2784,2483.1821,0.33,-7.01,48.05,-25.35
351,-52.3177,282.0539,2196.8020,-34.6735,-111.2754,2485.5977,-42.5178,-322.3169,2484.9595,118.2979,129.1489,2367.7871,229.2413,223.8263,2133.1362,230.5221,419.9663,1960.5825,-194.5546,91.8973,2315.0847,-312.2700,238.3846,2110.0088,-237.0945,461.5867,1992.3018,92.9396,-386.4931,2551.5457,181.2403,-747.4929,2325.4812,261.1394,-1051.0474,2470.8589,-143.4747,-413.7577,2571.3108,-226.5616,-755.4943,2316.2866,-217.2404,-1048.8992,2481.7817,0.44,-6.99,44.68,-25.49
352,-52.7697,296.2685,2196.9709,-35.2955,-98.2329,2484.1606,-43.1502,-309.2611,2487.4792,117.2140,142.0849,2365.5359,228.7319,236.7324,2131.1509,229.7941,439.9335,1967.0339,-194.7038,104.7256,2312.9233,-312.9713,253.3461,2109.7168,-238.8219,476.1282,1990.5675,92.1959,-377.7634,2549.8401,181.0987,-744.0259,2332.6689,261.7435,-1048.5372,2475.5806,-142.2048,-404.2036,2572.2822,-225.4726,-749.2726,2321.8135,-216.6592,-1047.0688,2479.2556,0.53,-6.91,41.10,-25.63
353,-53.2777,310.4359,2197.5479,-35.7865,-85.3595,2482.9297,-43.2395,-296.3142,2490.1960,115.9595,154.7377,2362.8713,228.4211,249.7954,2129.1057,228.8055,460.1676,1974.3512,-195.4232,118.0120,2312.3728,-313.4267,268.4511,2110.3567,-240.5976,490.8691,1989.7053,91.3310,-369.6105,2548.6494,180.8837,-740.5554,2339.8528,262.3029,-1046.7013,2478.7402,-141.2019,-394.7128,2572.3149,-224.1692,-743.6993,2327.2129,-216.3302,-1046.0067,2475.8096,0.58,-6.75,37.34,-25.75
354,-53.8062,324.4964,2198.6265,-36.0778,-72.7911,2481.8923,-42.7168,-283.6088,2493.0117,114.5818,167.0638,2359.9587,228.2996,263.0665,2127.1860,227.5853,480.1191,1982.0050,-196.6795,131.6956,2313.5735,-313.6337,283.5115,2111.9768,-242.3420,505.7879,1990.1339,90.3372,-362.1136,2548.0610,180.5322,-737.1933,2347.0571,262.8170,-1045.5889,2480.3245,-140.5226,-385.3898,2571.0898,-222.5900,-739.0753,2332.5085,-216.2680,-1045.7761,2471.8159,0.62,-6.48,33.42,-25.83
355,-54.3444,338.4167,2200.2461,-36.1447,-60.6740,2480.9146,-41.6071,-271.2940,2495.7603,113.1274,179.0748,2357.0278,228.3728,276.5683,2125.6223,226.1593,499.3491,1989.4406,-198.3793,145.7076,2316.5168,-313.5905,298.3317,2114.5264,-243.9628,520.8690,1992.1849,89.1843,-355.2789,2548.0649,179.9518,-734.0706,2354.3704,263.2887,-1045.1802,2480.4778,-140.1773,-376.3247,2568.3462,-220.6701,-735.5633,2337.6809,-216.4665,-1046.2933,2467.7583,0.67,-6.09,29.42,-25.86
356,-54.8866,352.1932,2202.3782,-36.0004,-49.1615,2479.7322,-40.0450,-259.5227,2498.1794,111.6430,190.8427,2354.3267,228.6573,290.2672,2124.6272,224.5504,517.5599,1996.1744,-200.3745,159.9628,2321.0291,-313.3025,312.7295,2117.8569,-245.3813,536.0694,1996.0076,87.8370,-349.0234,2548.5024,179.0484,-731.3046,2361.9365,263.7112,-1045.4102,2479.4739,-140.1200,-367.5766,2563.8906,-218.3759,-733.1711,2342.6677,-216.9038,-1047.3563,2464.1497,0.73,-5.60,25.42,-25.81
357,-55.4544,365.8410,2204.9182,-35.6868,-38.3989,2477.9709,-38.2620,-248.4419,2499.9255,110.1757,202.4744,2352.0693,229.1665,304.0586,2124.3298,222.7736,534.5930,2001.8856,-202.4763,174.3484,2326.7874,-312.7853,326.5468,2121.7468,-246.5335,551.2815,2001.5460,86.2796,-343.1903,2549.0537,177.7240,-729.0103,2369.9380,264.0881,-1046.2194,2477.5332,-140.2690,-359.1945,2557.6296,-215.6948,-731.7665,2347.3787,-217.5409,-1048.7050,2461.4084,0.83,-5.02,21.50,-25.65
358,-56.0740,379.3537,2207.6914,-35.2417,-28.5010,2475.2036,-36.5409,-238.1685,2500.6223,108.7682,214.0822,2350.3850,229.8967,317.7671,2124.7224,220.8453,550.3940,2006.4634,-204.4695,188.7046,2333.3596,-312.0717,339.6547,2125.9456,-247.3911,566.3256,2008.5469,84.5292,-337.5871,2549.2781,175.9034,-727.2645,2378.5742,264.4501,-1047.5153,2474.8625,-140.5391,-351.2281,2549.6133,-212.6634,-731.1221,2351.6985,-218.3239,-1050.0857,2459.7527,0.99,-4.37,17.77,-25.38
359,-56.7858,392.6669,2210.4456,-34.6826,-19.5405,2471.0491,-35.1579,-228.7645,2499.9568,107.4537,225.7191,2349.2961,230.8195,331.1505,2125.6631,218.7875,564.9624,2010.0176,-206.1360,202.8047,2340.2661,-311.2115,351.9413,2130.2212,-247.9517,580.9402,2016.6140,82.6385,-332.0559,2548.6846,173.5433,-726.1166,2388.0132,264.8246,-1049.1625,2471.6174,-140.8498,-343.7566,2540.0325,-209.3540,-730.9775,2355.5059,-219.1816,-1051.2926,2459.1489,1.23,-3.69,14.27,-24.98
360,-57.6258,405.5910,2212.8364,-33.9729,-11.5445,2465.2654,-34.3177,-220.2348,2497.8635,106.2433,237.3307,2348.7222,231.8772,343.9056,2126.9106,216.6326,578.3108,2012.8286,-207.2732,216.3474,2347.0508,-310.2709,363.3021,2134.4036,-248.2468,594.8000,2025.2562,80.6762,-326.5446,2546.8672,170.6562,-725.5598,2398.3479,265.2009,-1050.9711,2467.9563,-141.1444,-336.8788,2529.2278,-205.8857,-731.0882,2358.6687,-220.0340,-1052.1974,2459.3191,1.53,-3.01,10.94,-24.49
361,-58.6204,417.7963,2214.4409,-33.0455,-4.5287,2457.8167,-34.1126,-212.4987,2494.6211,105.1313,248.7107,2348.4990,232.9893,355.6844,2128.1763,214.4242,590.4327,2015.2651,-207.7186,228.9642,2353.3376,-309.3280,373.6253,2138.4102,-248.3263,607.5568,2033.9708,78.7045,-321.1440,2543.5911,167.3005,-725.5291,2409.5220,265.5366,-1052.6991,2464.0583,-141.3688,-330.7015,2517.6519,-202.3952,-731.2574,2361.0625,-220.7956,-1052.7546,2459.8413,1.91,-2.37,7.57,-23.97
362,-59.7636,429.0828,2215.3035,-31.8336,1.4400,2448.8472,-34.4977,-205.5988,2490.4224,104.0891,259.5063,2348.4189,234.0501,366.1360,2129.1902,212.2186,601.2850,2017.6781,-207.3781,240.2651,2358.8655,-308.4673,382.7998,2142.2332,-248.2568,618.8881,2042.2933,76.7693,-316.0699,2538.8757,163.6134,-725.9055,2421.3113,265.7532,-1054.0985,2460.1768,-141.4723,-325.3070,2505.8547,-199.0401,-731.3561,2362.6003,-221.3933,-1052.9883,2460.2412,2.32,-1.79,4.16,-23.44
